image_address,image_name,label,xmin,ymin,xmax,ymax
im_data_reshaped/test/IMG_20181026_192655 resized.jpg,IMG_20181026_192655 resized.jpg,other,530.8474576271187,48.152542372881356,568.9830508474577,111.71186440677967

im_data_reshaped/test/IMG_20181026_192655 resized.jpg,IMG_20181026_192655 resized.jpg,other,641.0169491525425,118.49152542372882,673.2203389830509,163.40677966101697

im_data_reshaped/test/IMG_20181026_192655 resized.jpg,IMG_20181026_192655 resized.jpg,other,727.4576271186442,176.11864406779662,756.2711864406781,210.86440677966104

im_data_reshaped/test/IMG_20181026_192655 resized.jpg,IMG_20181026_192655 resized.jpg,other,681.6949152542373,170.18644067796612,715.5932203389831,210.0169491525424

im_data_reshaped/test/IMG_20181026_192655(1) resized.jpg,IMG_20181026_192655(1) resized.jpg,raghulal,81.69491525423729,80.35593220338984,259.66101694915255,360.0169491525424

im_data_reshaped/test/IMG_20181026_192655(1) resized.jpg,IMG_20181026_192655(1) resized.jpg,other,278.30508474576277,36.28813559322034,429.1525423728814,289.67796610169495

im_data_reshaped/test/IMG_20181026_192655(1) resized.jpg,IMG_20181026_192655(1) resized.jpg,yogesh,526.6101694915254,198.15254237288136,666.4406779661017,421.8813559322034

im_data_reshaped/test/IMG_20181026_192655(1) resized.jpg,IMG_20181026_192655(1) resized.jpg,rohit,520.677966101695,540.5254237288136,683.3898305084746,763.406779661017

im_data_reshaped/test/IMG_20181026_192655(1) resized.jpg,IMG_20181026_192655(1) resized.jpg,other,531.6949152542373,40.525423728813564,573.2203389830509,115.10169491525424

im_data_reshaped/test/IMG_20181026_192655(1) resized.jpg,IMG_20181026_192655(1) resized.jpg,other,640.1694915254237,115.10169491525424,670.677966101695,168.49152542372883

im_data_reshaped/test/IMG_20181026_192655(1) resized.jpg,IMG_20181026_192655(1) resized.jpg,other,721.5254237288136,173.5762711864407,757.1186440677966,211.71186440677968

im_data_reshaped/test/IMG_20181026_192655(1) resized.jpg,IMG_20181026_192655(1) resized.jpg,other,680.8474576271187,165.10169491525426,713.8983050847459,212.55932203389833

im_data_reshaped/test/IMG_20181028_211300 resized.jpg,IMG_20181028_211300 resized.jpg,navneet,124.91525423728814,369.3389830508475,335.0847457627119,568.4915254237288

im_data_reshaped/test/IMG_20181028_211300 resized.jpg,IMG_20181028_211300 resized.jpg,raghulal,420.677966101695,373.5762711864407,593.5593220338983,548.1525423728814

im_data_reshaped/test/IMG_20181028_211300 resized.jpg,IMG_20181028_211300 resized.jpg,other,604.5762711864407,272.728813559322,692.7118644067797,342.22033898305085

im_data_reshaped/test/IMG_20181028_211300 resized.jpg,IMG_20181028_211300 resized.jpg,other,750.3389830508476,207.47457627118646,799,267

im_data_reshaped/test/IMG_20181028_211300 resized.jpg,IMG_20181028_211300 resized.jpg,other,230.84745762711867,289.67796610169495,281.69491525423734,334.5932203389831

im_data_reshaped/test/IMG_20181028_211300 resized.jpg,IMG_20181028_211300 resized.jpg,other,7.118644067796652,386.2881355932204,131.6949152542373,510.0169491525424

im_data_reshaped/test/IMG_20181028_211300 resized.jpg,IMG_20181028_211300 resized.jpg,other,46.10169491525426,295.6101694915254,96.94915254237293,337.98305084745766

im_data_reshaped/test/IMG_20181028_211415 resized.jpg,IMG_20181028_211415 resized.jpg,other,10.508474576271226,400.6949152542373,201.18644067796612,524.4237288135594

im_data_reshaped/test/IMG_20181028_211415 resized.jpg,IMG_20181028_211415 resized.jpg,other,240.16949152542378,310.864406779661,404.57627118644075,405.77966101694915

im_data_reshaped/test/IMG_20181028_211415 resized.jpg,IMG_20181028_211415 resized.jpg,other,183.38983050847457,271.8813559322034,307.1186440677966,347.3050847457627

im_data_reshaped/test/IMG_20181028_211415 resized.jpg,IMG_20181028_211415 resized.jpg,other,21.525423728813564,282.0508474576271,147.79661016949154,377.81355932203394

im_data_reshaped/test/IMG_20181028_211415 resized.jpg,IMG_20181028_211415 resized.jpg,other,241.86440677966107,165.10169491525426,302.0338983050848,217.6440677966102

im_data_reshaped/test/IMG_20181028_211415 resized.jpg,IMG_20181028_211415 resized.jpg,other,289.3220338983051,104.93220338983052,354.57627118644075,166.79661016949154

im_data_reshaped/test/IMG_20181028_211415 resized.jpg,IMG_20181028_211415 resized.jpg,other,330.84745762711873,188.83050847457628,468.98305084745766,285.4406779661017

im_data_reshaped/test/IMG_20181028_211415 resized.jpg,IMG_20181028_211415 resized.jpg,raghulal,323.22033898305085,410.86440677966107,618.9830508474577,608.3220338983051

im_data_reshaped/test/IMG_20181028_211415 resized.jpg,IMG_20181028_211415 resized.jpg,other,91.86440677966101,216.79661016949154,171.52542372881356,269.33898305084745

im_data_reshaped/test/IMG_20181028_220928 resized.jpg,IMG_20181028_220928 resized.jpg,navneet,22.372881355932236,235.4406779661017,121.52542372881356,360.0169491525424

im_data_reshaped/test/IMG_20181028_220928 resized.jpg,IMG_20181028_220928 resized.jpg,other,255.42372881355936,164.2542372881356,313.89830508474574,261.7118644067797

im_data_reshaped/test/IMG_20181028_220928 resized.jpg,IMG_20181028_220928 resized.jpg,other,379.1525423728814,157.47457627118644,431.69491525423734,256.6271186440678

im_data_reshaped/test/IMG_20181028_220928 resized.jpg,IMG_20181028_220928 resized.jpg,rohit,497.7966101694916,187.135593220339,543.5593220338983,271.03389830508473

im_data_reshaped/test/IMG_20181028_220928 resized.jpg,IMG_20181028_220928 resized.jpg,raj,581.6949152542373,232.89830508474577,654.5762711864407,338.8305084745763

im_data_reshaped/test/IMG_20181102_194237 resized.jpg,IMG_20181102_194237 resized.jpg,yogesh,196.94915254237293,28.661016949152543,268.13559322033905,160.86440677966104

im_data_reshaped/test/IMG_20181102_194237 resized.jpg,IMG_20181102_194237 resized.jpg,mayur,411.3559322033899,2.3898305084745766,480.84745762711873,127.81355932203391

im_data_reshaped/test/IMG_20181102_194237 resized.jpg,IMG_20181102_194237 resized.jpg,rohit,680.0,13.40677966101695,774.9152542372881,163.40677966101697

im_data_reshaped/test/IMG_20181102_194237 resized.jpg,IMG_20181102_194237 resized.jpg,other,5.423728813559364,102.38983050847459,57.96610169491527,148.15254237288136

im_data_reshaped/test/IMG_20181102_194241 resized.jpg,IMG_20181102_194241 resized.jpg,yogesh,180.0,75.27118644067797,249.49152542372883,182.05084745762713

im_data_reshaped/test/IMG_20181102_194241 resized.jpg,IMG_20181102_194241 resized.jpg,mayur,369.8305084745763,53.237288135593225,441.86440677966107,161.71186440677968

im_data_reshaped/test/IMG_20181102_194241 resized.jpg,IMG_20181102_194241 resized.jpg,rohit,524.0677966101696,76.11864406779661,607.9661016949153,208.3220338983051

im_data_reshaped/test/IMG_20190125_175043 resized.jpg,IMG_20190125_175043 resized.jpg,yogesh,284.2372881355933,162.55932203389833,387.6271186440679,267.64406779661016

im_data_reshaped/test/IMG_20190125_175043 resized.jpg,IMG_20190125_175043 resized.jpg,rohit,483.3898305084746,278.66101694915255,552.8813559322034,353.23728813559325

im_data_reshaped/test/IMG_20190125_175043 resized.jpg,IMG_20190125_175043 resized.jpg,raghulal,551.1864406779662,396.4576271186441,785.0847457627119,617.6440677966102

im_data_reshaped/test/IMG_20190217_213713 resized.jpg,IMG_20190217_213713 resized.jpg,yogesh,175.7627118644068,89.67796610169492,263.89830508474574,234.59322033898306

im_data_reshaped/test/IMG_20190217_213713 resized.jpg,IMG_20190217_213713 resized.jpg,rohit,598.6440677966102,166.79661016949154,679.1525423728814,277.81355932203394

im_data_reshaped/test/IMG_20190417_174227 resized.jpg,IMG_20190417_174227 resized.jpg,other,138.47457627118644,238.83050847457628,194.40677966101697,312.5593220338983

im_data_reshaped/test/IMG_20190417_174227 resized.jpg,IMG_20190417_174227 resized.jpg,raghulal,205.42372881355936,226.11864406779662,257.1186440677966,303.23728813559325

im_data_reshaped/test/IMG_20190417_174227 resized.jpg,IMG_20190417_174227 resized.jpg,navneet,269.8305084745763,214.2542372881356,313.89830508474574,284.5932203389831

im_data_reshaped/test/IMG_20190417_174227 resized.jpg,IMG_20190417_174227 resized.jpg,other,334.2372881355933,245.61016949152543,371.5254237288136,305.77966101694915

im_data_reshaped/test/IMG_20190417_174227 resized.jpg,IMG_20190417_174227 resized.jpg,other,392.7118644067797,235.4406779661017,436.77966101694915,308.3220338983051

im_data_reshaped/test/IMG_20190417_174227 resized.jpg,IMG_20190417_174227 resized.jpg,other,456.271186440678,255.77966101694915,496.9491525423729,326.96610169491527

im_data_reshaped/test/IMG_20190417_174227 resized.jpg,IMG_20190417_174227 resized.jpg,other,522.3728813559322,238.83050847457628,560.5084745762713,299.0

im_data_reshaped/test/IMG_20190417_174227 resized.jpg,IMG_20190417_174227 resized.jpg,other,117.28813559322037,201.54237288135593,129.15254237288138,220.18644067796612

im_data_reshaped/test/IMG_20190908_224511 resized.jpg,IMG_20190908_224511 resized.jpg,raghulal,0.33898305084744607,293.91525423728814,57.11864406779665,444.7627118644068

im_data_reshaped/test/IMG_20190908_224511 resized.jpg,IMG_20190908_224511 resized.jpg,other,85.93220338983053,304.93220338983053,144.40677966101697,425.271186440678

im_data_reshaped/test/IMG_20190908_224511 resized.jpg,IMG_20190908_224511 resized.jpg,other,430.84745762711873,283.7457627118644,470.677966101695,368.49152542372883

im_data_reshaped/test/IMG_20190908_224511 resized.jpg,IMG_20190908_224511 resized.jpg,other,475.7627118644068,328.66101694915255,517.2881355932204,414.25423728813564

im_data_reshaped/test/IMG_20190908_224511 resized.jpg,IMG_20190908_224511 resized.jpg,other,541.0169491525425,272.728813559322,588.4745762711865,373.5762711864407

im_data_reshaped/test/IMG_20190908_224511 resized.jpg,IMG_20190908_224511 resized.jpg,other,607.1186440677967,272.728813559322,660.5084745762713,365.10169491525426

im_data_reshaped/test/IMG_20190908_224511 resized.jpg,IMG_20190908_224511 resized.jpg,other,715.5932203389831,283.7457627118644,770.6779661016949,380.35593220338984

im_data_reshaped/test/IMG_20190908_224511 resized.jpg,IMG_20190908_224511 resized.jpg,yogesh,156.27118644067798,273.5762711864407,205.42372881355936,366.79661016949154

im_data_reshaped/test/IMG_20190908_224511 resized.jpg,IMG_20190908_224511 resized.jpg,rinku,211.35593220338984,282.0508474576271,252.8813559322034,383.7457627118644

im_data_reshaped/test/IMG_20190908_224511 resized.jpg,IMG_20190908_224511 resized.jpg,rohit,263.89830508474574,321.8813559322034,304.57627118644075,409.1694915254237

im_data_reshaped/test/IMG_20190908_224511 resized.jpg,IMG_20190908_224511 resized.jpg,navneet,318.13559322033905,258.3220338983051,363.0508474576271,356.6271186440678

im_data_reshaped/test/IMG_20190908_224511 resized.jpg,IMG_20190908_224511 resized.jpg,rohan,368.98305084745766,271.03389830508473,414.7457627118645,372.7288135593221

im_data_reshaped/test/IMG_20191008_212829 resized.jpg,IMG_20191008_212829 resized.jpg,jagdish,298.6440677966102,76.11864406779661,440.1694915254237,226.11864406779662

im_data_reshaped/test/IMG_20191008_212829 resized.jpg,IMG_20191008_212829 resized.jpg,other,138.47457627118644,267.64406779661016,180.84745762711867,306.6271186440678

im_data_reshaped/test/IMG_20191008_212829 resized.jpg,IMG_20191008_212829 resized.jpg,other,43.5593220338983,286.2881355932204,85.08474576271186,316.79661016949154

im_data_reshaped/test/IMG_20191008_212829 resized.jpg,IMG_20191008_212829 resized.jpg,other,76.61016949152543,271.8813559322034,109.66101694915255,302.3898305084746

im_data_reshaped/test/IMG_20191008_212829 resized.jpg,IMG_20191008_212829 resized.jpg,other,191.0169491525424,249.0,230.0,287.135593220339

im_data_reshaped/test/IMG_20191008_212829 resized.jpg,IMG_20191008_212829 resized.jpg,other,7.118644067796652,281.2033898305085,44.40677966101697,305.77966101694915

im_data_reshaped/test/IMG_20191008_212829 resized.jpg,IMG_20191008_212829 resized.jpg,other,199.49152542372883,376.96610169491527,237.62711864406782,416.79661016949154

im_data_reshaped/test/IMG_20191008_212829 resized.jpg,IMG_20191008_212829 resized.jpg,other,545.2542372881356,197.3050847457627,605.4237288135594,271.8813559322034

im_data_reshaped/test/IMG_20191008_212829 resized.jpg,IMG_20191008_212829 resized.jpg,other,675.7627118644068,338.8305084745763,761.3559322033898,429.5084745762712

im_data_reshaped/test/IMG_20191008_212829 resized.jpg,IMG_20191008_212829 resized.jpg,other,613.8983050847459,252.3898305084746,681.6949152542373,301.54237288135596

im_data_reshaped/test/IMG_20191008_213436 resized.jpg,IMG_20191008_213436 resized.jpg,raghulal,10.508474576271226,320.1864406779661,187.62711864406782,515.9491525423729

im_data_reshaped/test/IMG_20191008_213436 resized.jpg,IMG_20191008_213436 resized.jpg,other,217.28813559322037,290.52542372881356,338.4745762711865,428.66101694915255

im_data_reshaped/test/IMG_20191008_213436 resized.jpg,IMG_20191008_213436 resized.jpg,other,626.6101694915254,185.4406779661017,799,424

im_data_reshaped/test/IMG_20191008_213436 resized.jpg,IMG_20191008_213436 resized.jpg,other,458.81355932203394,251.54237288135596,575.7627118644068,379.5084745762712

im_data_reshaped/test/IMG_20191008_213436 resized.jpg,IMG_20191008_213436 resized.jpg,raj,361.3559322033899,369.3389830508475,502.0338983050848,512.5593220338983

im_data_reshaped/test/IMG_20191008_213436 resized.jpg,IMG_20191008_213436 resized.jpg,jagdish,335.0847457627119,242.22033898305085,452.8813559322034,372.7288135593221

im_data_reshaped/test/IMG_20191008_213637 resized.jpg,IMG_20191008_213637 resized.jpg,other,123.22033898305085,260.0169491525424,204.5762711864407,394.7627118644068

im_data_reshaped/test/IMG_20191008_213637 resized.jpg,IMG_20191008_213637 resized.jpg,other,264.7457627118645,322.7288135593221,327.45762711864415,453.23728813559325

im_data_reshaped/test/IMG_20191008_213637 resized.jpg,IMG_20191008_213637 resized.jpg,other,557.9661016949153,310.864406779661,625.7627118644068,426.11864406779665

im_data_reshaped/test/IMG_20191008_213637 resized.jpg,IMG_20191008_213637 resized.jpg,other,492.7118644067797,329.5084745762712,548.6440677966102,418.49152542372883

im_data_reshaped/test/IMG_20191008_213637 resized.jpg,IMG_20191008_213637 resized.jpg,jagdish,441.86440677966107,328.66101694915255,506.271186440678,435.4406779661017

im_data_reshaped/test/IMG_20191008_213637 resized.jpg,IMG_20191008_213637 resized.jpg,raj,351.1864406779662,379.5084745762712,420.677966101695,487.135593220339

im_data_reshaped/test/IMG_20191008_213743 resized.jpg,IMG_20191008_213743 resized.jpg,raj,340.1694915254237,178.66101694915255,389.3220338983051,266.79661016949154

im_data_reshaped/test/IMG_20191008_213743 resized.jpg,IMG_20191008_213743 resized.jpg,other,185.08474576271186,77.8135593220339,232.54237288135596,172.72881355932205

im_data_reshaped/test/IMG_20191008_213743 resized.jpg,IMG_20191008_213743 resized.jpg,other,421.5254237288136,97.30508474576271,471.5254237288136,207.47457627118646

im_data_reshaped/test/IMG_20191008_213743 resized.jpg,IMG_20191008_213743 resized.jpg,other,524.9152542372882,64.2542372881356,588.4745762711865,160.86440677966104

im_data_reshaped/test/IMG_20191008_213743 resized.jpg,IMG_20191008_213743 resized.jpg,jagdish,249.49152542372883,126.11864406779662,303.728813559322,212.55932203389833

im_data_reshaped/test/IMG_20191008_213743 resized.jpg,IMG_20191008_213743 resized.jpg,other,662.2033898305085,230.35593220338984,691.8644067796611,266.79661016949154

im_data_reshaped/train/1570556247252 resized.jpg,1570556247252 resized.jpg,raghulal,481.69491525423734,280.35593220338984,735.9322033898305,497.3050847457627

im_data_reshaped/train/1570556247252 resized.jpg,1570556247252 resized.jpg,jagdish,168.135593220339,88.83050847457628,383.3898305084746,337.98305084745766

im_data_reshaped/train/AirBrush_20191123234640 resized.jpg,AirBrush_20191123234640 resized.jpg,rinku,135.93220338983053,137.135593220339,219.83050847457628,278.66101694915255

im_data_reshaped/train/AirBrush_20191123234640 resized.jpg,AirBrush_20191123234640 resized.jpg,jagdish,319.8305084745763,143.0677966101695,394.406779661017,271.03389830508473

im_data_reshaped/train/AirBrush_20191123234640 resized.jpg,AirBrush_20191123234640 resized.jpg,navneet,433.3898305084746,124.42372881355932,510.5084745762713,249.84745762711864

im_data_reshaped/train/AirBrush_20191123234640 resized.jpg,AirBrush_20191123234640 resized.jpg,raghulal,587.6271186440679,144.76271186440678,664.7457627118645,293.0677966101695

im_data_reshaped/train/IMG-20190121-WA0015 resized.jpg,IMG-20190121-WA0015 resized.jpg,rohit,28.305084745762713,371.0338983050848,350.33898305084745,623.5762711864407

im_data_reshaped/train/IMG-20190121-WA0015 resized.jpg,IMG-20190121-WA0015 resized.jpg,raghulal,198.64406779661022,205.77966101694918,427.45762711864415,353.23728813559325

im_data_reshaped/train/IMG-20190121-WA0015 resized.jpg,IMG-20190121-WA0015 resized.jpg,other,506.271186440678,128.66101694915255,703.7288135593221,269.33898305084745

im_data_reshaped/train/IMG-20190827-WA0000 resized.jpg,IMG-20190827-WA0000 resized.jpg,rohit,76.61016949152543,397.3050847457627,380.84745762711873,621.8813559322034

im_data_reshaped/train/IMG-20190827-WA0000 resized.jpg,IMG-20190827-WA0000 resized.jpg,raghulal,247.7966101694916,323.5762711864407,507.1186440677966,464.25423728813564

im_data_reshaped/train/IMG-20190827-WA0000 resized.jpg,IMG-20190827-WA0000 resized.jpg,yogesh,385.93220338983053,258.3220338983051,568.9830508474577,347.3050847457627

im_data_reshaped/train/IMG-20191015-WA0008 resized.jpg,IMG-20191015-WA0008 resized.jpg,navneet,649.4915254237288,274.42372881355936,686.7796610169491,332.8983050847458

im_data_reshaped/train/IMG-20191015-WA0008 resized.jpg,IMG-20191015-WA0008 resized.jpg,other,590.1694915254237,295.6101694915254,621.5254237288136,343.91525423728814

im_data_reshaped/train/IMG-20191015-WA0008 resized.jpg,IMG-20191015-WA0008 resized.jpg,other,529.1525423728814,297.3050847457627,558.8135593220339,345.6101694915254

im_data_reshaped/train/IMG-20191015-WA0008 resized.jpg,IMG-20191015-WA0008 resized.jpg,other,460.50847457627117,296.4576271186441,485.93220338983053,343.0677966101695

im_data_reshaped/train/IMG-20191015-WA0008 resized.jpg,IMG-20191015-WA0008 resized.jpg,other,385.0847457627119,298.1525423728814,417.28813559322043,343.0677966101695

im_data_reshaped/train/IMG-20191015-WA0008 resized.jpg,IMG-20191015-WA0008 resized.jpg,other,324.06779661016947,295.6101694915254,352.0338983050848,344.7627118644068

im_data_reshaped/train/IMG-20191015-WA0008 resized.jpg,IMG-20191015-WA0008 resized.jpg,other,275.7627118644068,300.6949152542373,300.33898305084745,340.52542372881356

im_data_reshaped/train/IMG-20191015-WA0008 resized.jpg,IMG-20191015-WA0008 resized.jpg,other,222.37288135593224,288.8305084745763,250.33898305084745,335.4406779661017

im_data_reshaped/train/IMG-20191015-WA0008 resized.jpg,IMG-20191015-WA0008 resized.jpg,other,155.42372881355936,287.135593220339,185.93220338983053,333.7457627118644

im_data_reshaped/train/IMG-20191015-WA0008 resized.jpg,IMG-20191015-WA0008 resized.jpg,other,83.38983050847457,283.7457627118644,118.13559322033899,336.2881355932204

im_data_reshaped/train/IMG-20191015-WA0009 resized.jpg,IMG-20191015-WA0009 resized.jpg,navneet,648.6440677966102,273.5762711864407,685.0847457627119,325.271186440678

im_data_reshaped/train/IMG-20191015-WA0009 resized.jpg,IMG-20191015-WA0009 resized.jpg,other,592.7118644067797,290.52542372881356,622.3728813559322,333.7457627118644

im_data_reshaped/train/IMG-20191015-WA0009 resized.jpg,IMG-20191015-WA0009 resized.jpg,other,526.6101694915254,288.8305084745763,559.6610169491526,338.8305084745763

im_data_reshaped/train/IMG-20191015-WA0009 resized.jpg,IMG-20191015-WA0009 resized.jpg,other,463.0508474576271,289.67796610169495,489.3220338983051,339.67796610169495

im_data_reshaped/train/IMG-20191015-WA0009 resized.jpg,IMG-20191015-WA0009 resized.jpg,other,385.93220338983053,287.98305084745766,416.4406779661017,341.37288135593224

im_data_reshaped/train/IMG-20191015-WA0009 resized.jpg,IMG-20191015-WA0009 resized.jpg,other,326.6101694915254,285.4406779661017,356.271186440678,336.2881355932204

im_data_reshaped/train/IMG-20191015-WA0009 resized.jpg,IMG-20191015-WA0009 resized.jpg,other,274.9152542372882,294.7627118644068,301.1864406779662,341.37288135593224

im_data_reshaped/train/IMG-20191015-WA0009 resized.jpg,IMG-20191015-WA0009 resized.jpg,other,222.37288135593224,279.5084745762712,252.8813559322034,330.35593220338984

im_data_reshaped/train/IMG-20191015-WA0009 resized.jpg,IMG-20191015-WA0009 resized.jpg,other,152.8813559322034,278.66101694915255,185.93220338983053,336.2881355932204

im_data_reshaped/train/IMG-20191015-WA0009 resized.jpg,IMG-20191015-WA0009 resized.jpg,other,79.15254237288138,278.66101694915255,118.98305084745766,332.8983050847458

im_data_reshaped/train/IMG-20191015-WA0020 resized.jpg,IMG-20191015-WA0020 resized.jpg,other,165.5932203389831,474.42372881355936,190.16949152542378,521.8813559322034

im_data_reshaped/train/IMG-20191015-WA0020 resized.jpg,IMG-20191015-WA0020 resized.jpg,other,214.74576271186442,469.3389830508475,239.3220338983051,518.4915254237288

im_data_reshaped/train/IMG-20191015-WA0020 resized.jpg,IMG-20191015-WA0020 resized.jpg,navneet,268.98305084745766,461.7118644067797,297.7966101694916,503.23728813559325

im_data_reshaped/train/IMG-20191015-WA0020 resized.jpg,IMG-20191015-WA0020 resized.jpg,other,320.6779661016949,465.10169491525426,344.406779661017,504.93220338983053

im_data_reshaped/train/IMG-20191015-WA0020 resized.jpg,IMG-20191015-WA0020 resized.jpg,other,373.22033898305085,472.7288135593221,397.7966101694916,514.2542372881356

im_data_reshaped/train/IMG-20191015-WA0020 resized.jpg,IMG-20191015-WA0020 resized.jpg,other,429.1525423728814,469.3389830508475,451.1864406779662,506.6271186440678

im_data_reshaped/train/IMG-20191015-WA0020 resized.jpg,IMG-20191015-WA0020 resized.jpg,other,475.7627118644068,471.8813559322034,501.1864406779662,512.5593220338983

im_data_reshaped/train/IMG-20191015-WA0020 resized.jpg,IMG-20191015-WA0020 resized.jpg,other,516.4406779661017,466.79661016949154,542.7118644067797,506.6271186440678

im_data_reshaped/train/IMG-20191015-WA0020 resized.jpg,IMG-20191015-WA0020 resized.jpg,other,576.6101694915254,468.49152542372883,606.271186440678,510.0169491525424

im_data_reshaped/train/IMG-20191017-WA0013 resized.jpg,IMG-20191017-WA0013 resized.jpg,rohit,231.6949152542373,246.45762711864407,311.3559322033899,320.1864406779661

im_data_reshaped/train/IMG-20191017-WA0013 resized.jpg,IMG-20191017-WA0013 resized.jpg,raghulal,435.93220338983053,223.5762711864407,507.9661016949153,288.8305084745763

im_data_reshaped/train/IMG-20191123-WA0007 resized.jpg,IMG-20191123-WA0007 resized.jpg,jagdish,161.35593220338984,169.33898305084747,313.0508474576271,418.49152542372883

im_data_reshaped/train/IMG-20191123-WA0007 resized.jpg,IMG-20191123-WA0007 resized.jpg,raghulal,318.98305084745766,166.79661016949154,410.50847457627117,337.98305084745766

im_data_reshaped/train/IMG-20191123-WA0007 resized.jpg,IMG-20191123-WA0007 resized.jpg,rinku,477.45762711864415,129.5084745762712,613.8983050847459,362.5593220338983

im_data_reshaped/train/IMG-20191123-WA0007 resized.jpg,IMG-20191123-WA0007 resized.jpg,navneet,612.2033898305085,79.5084745762712,799,388

im_data_reshaped/train/IMG_20180917_181303 resized.jpg,IMG_20180917_181303 resized.jpg,yogesh,244.40677966101703,237.98305084745763,428.30508474576277,392.22033898305085

im_data_reshaped/train/IMG_20180917_181303 resized.jpg,IMG_20180917_181303 resized.jpg,rohit,122.37288135593224,345.6101694915254,241.0169491525424,444.7627118644068

